risk_id,canonical_id,privilege_risk_component,behavioural_risk_component,identity_risk_component,compliance_risk_component,final_risk_score,risk_tier,risk_drivers,previous_risk_score,score_delta,computed_timestamp,evidence,root_cause,business_impact,detection_method
c8e35e88-4145-45db-afed-5d2a87cbab45,cb6ad0c7-a235-6dd4-1355-08d073b5bad5,28.17,22.75,30.44,0.0,23.91,LOW,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 5 platform(s). No immediate action required.,NONE
b1dc7182-9483-46cc-9acc-d3480e00b5cb,cb881c32-cbb0-2a8b-d908-a121d1a7ba20,10.67,31.47,42.22,96.11,32.8,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=0.96 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.96. Access was not revoked on schedule.,Moderate risk — 4 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
44fce783-37e7-474f-985c-3289fce9c5a3,cbb18c79-1036-708d-d9a0-90075bb47c18,29.67,23.07,30.67,0.0,24.59,LOW,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 5 platform(s). No immediate action required.,NONE
0e174ad0-1725-4428-9b41-11cfb082e57d,cc152a1b-e278-9642-a484-e035330faaa3,2.67,24.23,41.56,0.0,17.72,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
afdc107d-1c36-4e7b-8cb4-db17ca8396cc,ccac2fb5-1a0c-6c04-93cd-129110042d82,10.67,14.58,1.33,0.0,9.1,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=4.77 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
d6a85a8d-f8e4-4477-8eb4-a987f51756ad,cd98f9e2-8d88-8beb-090d-9655db842660,10.67,11.53,0.44,0.0,7.86,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=2.38 logins/30d across 3 platform(s),Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
69c35617-d349-408c-88c8-15287d1b7ffa,ce777f00-ecf2-7e76-8519-7ff4006ed6e3,88.21,46.97,0.44,0.0,54.51,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=28 (100% of 28 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.342 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 28 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 21% are provisioned but unused — classic over-provisioning.,Moderate risk — 28 effective privileges with 21% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
17f2d149-5367-46be-bb87-def4587e3f5c,cf03f0c8-0eff-d5bd-47eb-340dc74e48ff,8.0,17.46,40.44,0.0,17.0,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
4574c179-4c83-463a-a2f3-2628d4357afc,cf0e6d2b-315c-167a-45d8-a6ad77d0359e,88.26,49.97,0.67,0.0,55.79,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=23 (100% of 23 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 22% are provisioned but unused — classic over-provisioning.,Moderate risk — 23 effective privileges with 22% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
c75901f9-0bed-48cf-a0b5-86a3aa9960a4,cf2e3296-7184-b713-a55f-65b7e709fba6,2.67,23.06,43.78,0.0,17.76,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,Low risk — standard profile with 1 effective privileges across 1 platform(s). No immediate action required.,NONE
4e344221-7c8c-47ff-82a3-ec5e77a8b27c,cf767343-fced-f994-d631-c383303014d0,8.0,10.3,41.11,0.0,14.63,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
ec9ab950-3cd9-4c7e-ba38-e69198ca43d4,cf89569d-e550-d736-0780-6e713811b519,15.0,33.57,41.78,0.0,25.35,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
3af0757d-1814-4b26-8f64-0d5fe33fb4a3,d038e153-c601-818b-61fa-01ba231ae7c7,10.67,16.07,1.11,100.0,19.58,LOW,"[""offboarding_gap""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,DOMAIN_RULE
5cd266b8-e039-40a7-bbd0-e82340619a1a,d0725b5c-a281-4044-6f96-288295d82980,48.13,43.69,1.11,100.0,42.36,MEDIUM,"[""offboarding_gap"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT); holds effective privileges on CRITICAL-rated resources,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 13 effective privileges with 23% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
1fb6274f-e191-4aaf-b6bc-de3878c636f4,d1682e09-f1f7-d904-1307-5157d8c128e7,66.33,23.35,1.11,0.0,31.61,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=8 (100% of 8 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 8 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
286d902f-315f-4b75-84a2-9660d92ec0c9,d52721e7-19bc-143e-fb02-bebb48729a4d,88.75,46.3,0.67,0.0,54.51,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=24 (100% of 24 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.336 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 24 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 25% are provisioned but unused — classic over-provisioning.,Moderate risk — 24 effective privileges with 25% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
499b9c3c-2819-4d7a-9268-f8a2edb75b86,d5f25073-f414-02b1-e442-9ebbda7b9095,10.67,2.02,0.67,0.0,4.57,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.32 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
805cd221-1d1d-4c14-a64b-0df532d4024f,d6d7b3b8-3309-4d35-3f4d-f561f319c125,8.0,12.88,1.33,0.0,7.57,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.15 logins/30d across 1 platform(s),Elevated behavioural anomaly across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
a4e62288-a5a8-4bc2-8c72-59b58b627eee,d72b6108-2a40-5f12-b963-f37f67814c1f,29.67,52.32,0.67,100.0,38.83,MEDIUM,"[""offboarding_gap"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,ensemble_anomaly_score=0.379 (flagged by IsolationForest + LOF + Autoencoder); offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 10 effective privileges with 20% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT|DOMAIN_RULE
d9c5a8d7-011e-4f7d-bed1-364072aec9e5,d7c4fe9c-e1e0-fffc-98f6-fd7f7eb162f1,10.67,1.53,0.44,0.0,4.36,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.63 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
fae01de3-bf7a-42b1-8f6e-b2cebeafe4c3,d8d994b8-d90f-74e9-06dd-f6cab0c30a59,33.5,23.57,0.44,0.0,20.06,LOW,"[""high_unused_privilege_ratio""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,NONE
3dc27d9e-ad2b-42b5-83f0-8383f08fafc4,d8dff535-c62d-baea-de70-bd3000a21367,14.42,6.59,0.67,0.0,7.49,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.71 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 3 platform(s). No immediate action required.,NONE
d5624892-5b90-4925-9b3f-14899f3dd767,d8e7012f-3968-1c81-7b70-c3b8a81fdec3,18.67,4.72,30.44,0.0,14.27,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
2b633fd9-990f-45ca-a25c-bf2ac557836f,d8e70aeb-e7b3-3085-178b-e96820f87ba2,8.0,12.76,42.67,0.0,15.8,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
ecbd5126-3008-491f-90b0-89081db91fee,d9750f00-d5ab-a8ae-9112-fbc03d8f95f4,91.52,51.08,30.44,0.0,64.4,HIGH,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=23 (100% of 23 privileges are ADMIN/FULL_CONTROL); MFA disabled on at least one platform account; ensemble_anomaly_score=0.302 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 43% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (23 effective privileges, 23 admin-tier). Exploitation could grant an attacker persistent access across 4 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
3b5df0fa-5d2b-4937-8b58-a16e76f2c20c,da3c45ca-43d7-8f2b-769d-e1e34eed4124,77.0,40.93,0.44,0.0,41.36,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
ce1e583f-9c0e-4cfc-8111-c3f0d19e56a5,dabac50d-ca3d-d859-c5ce-099c46b82659,22.95,7.58,30.44,0.0,16.77,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
1473d0d8-e693-4e3c-b0be-2e769bdcffa7,dabf984e-53ff-8461-2a1f-1b61265cb9d9,10.67,15.08,6.22,0.0,10.26,LOW,"[""behavioural_risk""]",,,2026-06-21 15:10:28,login_frequency=1.73 logins/30d across 2 platform(s),Elevated behavioural anomaly across 2 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 2 platform(s). No immediate action required.,NONE
528618e8-cb8c-4afd-9d16-5676ee41d330,db20a56e-dc81-5fe7-ceda-8bbb71710434,91.0,48.83,0.44,0.0,56.38,MEDIUM,"[""excessive_admin_privileges"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=25 (100% of 25 privileges are ADMIN/FULL_CONTROL); ensemble_anomaly_score=0.347 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 25 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 40% are provisioned but unused — classic over-provisioning.,Moderate risk — 25 effective privileges with 40% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT
5b3b7288-da9c-46ce-817a-1bdc0d40e7fa,dbd30aec-0b46-1173-00a8-547382425912,83.25,58.3,39.78,0.0,66.12,HIGH,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""dormant_account"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); dormant_days=134 (no activity for 134 days); ensemble_anomaly_score=0.374 (flagged by IsolationForest + LOF + Autoencoder); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,"High-risk identity with significant privilege exposure (12 effective privileges, 12 admin-tier). Exploitation could grant an attacker persistent access across 4 platform(s). Remediate within 24 hours.",ML_ENSEMBLE|IF_PREDICT
c2712e6c-f802-48f9-a7b2-d7f9ffea8c25,dd83ad03-7066-e289-1644-84a0d1151fff,82.0,39.06,28.0,0.0,47.97,MEDIUM,"[""excessive_admin_privileges"", ""dormant_account"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); dormant_days=126 (no activity for 126 days); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 33% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
87e78d22-c126-46ff-a6fe-c3e4ff5af47f,de9e3757-5260-001e-eecf-67d2749176f4,95.0,70.17,68.22,0.0,92.89,CRITICAL,"[""excessive_admin_privileges"", ""high_unused_privilege_ratio"", ""anomaly_model_flag"", ""mfa_disabled"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=21 (100% of 21 privileges are ADMIN/FULL_CONTROL); dormant_days=127 (no activity for 127 days); MFA disabled on at least one platform account; ensemble_anomaly_score=0.480 (flagged by IsolationForest + LOF + Autoencoder),Identity holds 21 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 67% are provisioned but unused — classic over-provisioning.,"Critical-tier identity with 21 admin-level privileges spanning 3 platform(s). A compromised account at this privilege level could enable lateral movement, data exfiltration, or full domain takeover. Immediate remediation required.",ML_ENSEMBLE|IF_PREDICT
dd397ffb-e78a-416b-a0d1-ef024d8bf0e6,df7d0dd7-236e-1608-9acb-394acd1f5318,22.95,28.44,30.44,100.0,34.08,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 7 effective privileges with 29% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,DOMAIN_RULE
a3b11c0b-f303-4052-91c3-bcdc195bb598,df9b141e-c7f7-bda1-bff1-5840207e863f,32.95,20.19,0.67,0.0,18.73,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
879238ec-ec05-4a31-aa69-0e5d83b9da16,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,20.81,15.69,32.67,0.0,19.31,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
fe54acd7-7c02-4c91-bf36-2b667f0f71ab,e1721c83-ef5e-4376-a723-fb72682b163a,22.95,46.01,1.78,82.22,32.71,MEDIUM,"[""offboarding_gap""]",,,2026-06-21 15:10:28,ensemble_anomaly_score=0.340 (flagged by IsolationForest + LOF + Autoencoder); offboarding_gap_score=0.82 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.82. Access was not revoked on schedule.,Moderate risk — 7 effective privileges with 29% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,ML_ENSEMBLE|IF_PREDICT|DOMAIN_RULE
6992ca36-5d15-4f6b-a16e-9d832a39442b,e1cde87f-ec95-5f87-ae5e-c36572eb7474,18.67,4.73,1.78,0.0,8.55,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=2.55 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
f85a5c71-917f-4310-a49f-f49a3236c421,e1fdc6d1-6978-5221-7fb7-5c574b8c031f,8.0,10.3,41.11,0.0,14.63,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,Low risk — standard profile with 3 effective privileges across 1 platform(s). No immediate action required.,NONE
d88e8ad5-e06e-4638-aa4f-fd1494782265,e27718c5-737d-1fb6-d113-76e038d77b9a,26.33,17.72,3.11,0.0,16.04,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 2 platform(s) with 5 effective privileges.,Low risk — standard profile with 5 effective privileges across 2 platform(s). No immediate action required.,NONE
f921fdcb-e4cf-4873-8471-4713d5752b2a,e49d681d-51d8-7c64-55fa-1ab8458f1f19,18.67,1.42,30.44,0.0,13.12,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
53b48eb1-cbfa-45fb-b9b4-4cf8d1547122,e5508ea2-6133-a34d-8b0e-8eb1ad371d9e,18.67,6.1,2.44,0.0,9.16,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.23 logins/30d across 3 platform(s),Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 3 platform(s). No immediate action required.,NONE
5c3948f1-1b88-4f5e-83d2-c8829c95ebb6,e6e987ca-b87b-6384-9fdd-de2ea8a2b7ad,26.0,8.21,0.67,0.0,12.11,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 4 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 4 platform(s). No immediate action required.,NONE
9fe49785-c8e2-411b-8a50-543401b69c90,e6fdd7af-dd84-cacc-f672-94643f8ea40a,10.67,5.39,0.44,0.0,5.71,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=1.81 logins/30d across 2 platform(s),Elevated privilege misconfiguration across 2 platform(s) with 4 effective privileges.,Low risk — standard profile with 4 effective privileges across 2 platform(s). No immediate action required.,NONE
280ed830-8803-425e-8743-f0e8f766281f,e723ada3-8c32-bdb2-d42a-895e0fcf601f,61.0,30.53,57.56,0.0,43.55,MEDIUM,"[""excessive_admin_privileges"", ""mfa_disabled"", ""dormant_account""]",,,2026-06-21 15:10:28,admin_role_count=6 (100% of 6 privileges are ADMIN/FULL_CONTROL); dormant_days=124 (no activity for 124 days); MFA disabled on at least one platform account; holds effective privileges on CRITICAL-rated resources,Identity holds 6 ADMIN/FULL_CONTROL privileges across 2 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 6 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT
b4402e87-063e-4019-9edf-2e9da08ef303,e76adca9-7811-6802-c8cc-7cfecf01f944,18.5,9.88,31.11,0.0,16.15,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,NONE
674553ee-e396-4306-95c6-31e51e469cfc,e87466d7-ad66-a1bd-9367-6a024fdc6e1b,18.67,2.29,30.67,0.0,13.47,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
347e61cd-b89b-4697-ae01-dde8bc8b50ac,e87d1c78-e7c4-21c7-4049-7b717d106c60,26.67,33.23,30.89,100.0,37.14,MEDIUM,"[""mfa_disabled"", ""offboarding_gap"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 10 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,IF_PREDICT|DOMAIN_RULE
e8726b72-9c54-4969-9a96-7f831d4ad919,e886a011-36f7-a26c-5a9c-06792c3d17e2,15.0,34.74,42.0,0.0,25.81,LOW,"[""high_unused_privilege_ratio"", ""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,Low risk — standard profile with 0 effective privileges across 1 platform(s). No immediate action required.,IF_PREDICT
6fc8d498-ac2f-4323-94a2-d0b00de28c63,e893be3d-7354-ea6f-6160-745985c7504b,77.0,36.21,0.44,0.0,39.71,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 0% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
334e6546-bed4-4968-8e97-175e26338adc,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,20.81,26.09,30.89,100.0,32.59,MEDIUM,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Moderate risk — 7 effective privileges with 14% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,DOMAIN_RULE
801a0d97-214c-446a-8951-b4fcc333d41b,e9ad0e9b-8c9a-a1e9-b3b2-63376a74dbb7,18.67,18.77,31.56,100.0,29.42,LOW,"[""mfa_disabled"", ""offboarding_gap""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account; offboarding_gap_score=1.00 (compliance_status=NON_COMPLIANT),Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,DOMAIN_RULE
d7890408-1cf4-4cf2-a095-b28545626ff6,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,18.67,13.84,0.67,0.0,11.51,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,login_frequency=3.45 logins/30d across 4 platform(s),Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
d7b1b2e3-0695-4f5a-b5f0-47f6bbac4ea6,ea163354-a35f-c9c1-9804-95628972abbd,28.17,21.78,30.44,0.0,23.57,LOW,"[""mfa_disabled"", ""high_cross_platform_exposure""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,Low risk — standard profile with 10 effective privileges across 5 platform(s). No immediate action required.,NONE
b4c0c435-3359-4725-a430-8d05f8975a03,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,18.67,9.63,30.44,0.0,15.99,LOW,"[""mfa_disabled""]",,,2026-06-21 15:10:28,MFA disabled on at least one platform account,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,Low risk — standard profile with 7 effective privileges across 4 platform(s). No immediate action required.,NONE
a502eadc-c7b7-40b7-8edc-7c32c1d28716,eb4d8f42-8735-70a2-e511-09611869a217,78.25,26.99,0.44,0.0,36.92,MEDIUM,"[""excessive_admin_privileges""]",,,2026-06-21 15:10:28,admin_role_count=12 (100% of 12 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 8% are provisioned but unused — classic over-provisioning.,Moderate risk — 12 effective privileges with 8% unused. Low-urgency credential hygiene issue that may escalate if not addressed in the next sprint.,NONE
b128a73f-54c1-44e5-be3b-0d15637011cc,eb6c1016-cee6-24d0-9dac-6e8345241ea6,43.5,10.27,0.44,0.0,18.91,LOW,"[""privilege_risk""]",,,2026-06-21 15:10:28,admin_role_count=3 (50% of 6 privileges are ADMIN/FULL_CONTROL); holds effective privileges on CRITICAL-rated resources,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,Low risk — standard profile with 6 effective privileges across 3 platform(s). No immediate action required.,NONE
