mapping_id,identity_id,role_id,role_name,platform,assignment_type,assigned_by,assigned_date,expiry_date,ticket_id,approval_date,approver_id
8897c497-0bad-4234-3953-70c02bcdce43,dcb9075e-cdd7-f460-6140-77d39ec4ea48,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2021-07-05,,,,
a3bdd4d6-0a01-d8b6-4ab6-3e0f3cfbc642,6e3cdd4f-55b1-45e4-70b2-7304545cd88d,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-09-02,,,,
471b0cc7-e233-c597-f129-ed2f25ec77e4,a6aa59e5-dc08-bf29-d2d3-3488d0c30018,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2024-05-02,,,,
df96048a-453b-37f5-220a-69d3ed601f49,4ce953a7-22d9-0db3-982a-2277f966d59f,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2021-12-01,,,,
fae2d4a8-a475-2fa7-0d30-69bfca6628a8,b1fead13-f280-df1d-9a6c-0db952171c88,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2025-04-09,,,,
35c0c003-d2cb-03eb-fd52-3fad3fbefe33,2d79a2d1-506e-50c7-7aa0-61e9336b00cb,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2023-03-12,,,,
a60da1aa-005b-bf73-1dbe-4a3c88db3692,51b30182-f7fe-604f-65f3-0779f6ee5cdb,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2023-05-23,,,,
f8e351ea-9aeb-bc3e-a1f7-815758f34359,a205e54f-b1e8-c09d-bc20-b9f24a9c589e,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-07-25,,,,
f2491816-154f-9eb4-5316-7cb55e7e00e5,c82f78fd-936c-d31c-f7bf-52447db2a7aa,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2026-06-04,,,,
4398018f-8c9d-4a84-e24c-ee91b4992393,47c1c017-6045-2909-536d-47d73e0f84ce,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2021-08-28,,,,
e5f95507-6889-28ad-2234-5eacb8da3559,5d71a898-6497-6593-c92e-8c93d105c8d6,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2026-02-07,,,,
fc3a156a-531b-49d8-4b7e-42df9c8a1631,33261887-9058-81df-ee9b-f3e11d27c09a,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-04-13,,,,
02aa1c76-d0e0-4655-a03e-9b5d0ea8d0ee,2e0fb5b3-8bae-591e-ff4c-c10f979c30cf,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2025-04-05,,,,
bb0084fa-3822-b51b-5b00-f1a0d2ed3196,06e3f949-8cd3-4c62-c482-9b71ae84b81c,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2024-12-10,,,,
418860b9-2d3e-854b-4799-c04bf71925ae,f166cdcf-762c-dfbc-ba2a-a7baf3f81c31,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-05-05,,,,
a845f723-8992-4e2d-0400-e249f8bb1616,cc351e4f-703e-957f-35ab-8466b5578b00,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-09-19,,,,
f0636972-c737-327a-de34-106afa902bfb,11b461e9-b15d-a72d-d4ce-e27c4a94ae9f,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2023-07-09,,,,
b8fc7513-1b3f-d4b0-9550-9b75c7cfb659,cb881c32-cbb0-2a8b-d908-a121d1a7ba20,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2023-05-23,,,,
f216880d-61c9-815e-b028-5484beeac4d3,23a13e20-7fd2-55ee-ac48-436668bd80d7,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2026-05-24,,,,
a05095fa-deba-0297-41e1-5f65a7610e80,40afbf3f-3df5-1967-4d86-70bda2224f96,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2021-06-17,,,,
34c6d620-8d06-53e2-9ab6-2311a261d918,6c521d13-b719-bb68-2775-ee42a89e22f2,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2026-03-08,2026-10-01,TKT-202606-47562,2026-06-06,7914c120-c8dc-d19f-3e35-11287900f7f9
5302e6e2-387b-ccda-7133-0766d11ce313,72f60958-12ef-6101-6082-786fca00ef58,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2025-05-23,2026-08-15,TKT-202606-73361,2025-09-09,db20a56e-dc81-5fe7-ceda-8bbb71710434
a13a9da2-94e7-eb2a-3434-02ef44cfa6ba,950df1a0-7aaf-2001-9912-316afd9e8e20,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-05-31,2026-10-05,TKT-202606-10001,2025-09-10,1825bc54-30be-b45f-6835-14f2ceb81f9d
653d171f-c0bd-e748-dbb4-64a3cec79642,ec6a37ad-81b1-5db9-88cc-4d49669b29b8,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-06-03,2026-09-22,TKT-202606-82260,2025-09-09,c0e9ab30-ed26-62e9-17e0-11b7f8102383
bad4f3e0-3b52-3525-7230-b85b27d81ea0,6b15c11b-b113-d50b-dea0-50c6eb9ed274,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2024-06-10,,,,
25f93ab9-5e5f-310c-6f14-4dc6b9ede33f,f7eae66e-ca6c-af9b-0969-71018b2c550a,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-07-19,,,,
7ef74fdb-17fc-2335-7aa0-3208e6f47dcf,cff2b1c4-e53f-9644-b39e-4df25c0a1feb,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-02-13,,,,
d0cb079f-2f5d-ff13-759a-97252e77abe3,ea163354-a35f-c9c1-9804-95628972abbd,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2025-01-10,,,,
91d51b06-3059-1fbc-2d15-94cbdcc31cb2,3f8c1097-c4da-2c2e-1bff-a27915c1604f,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2026-01-14,,,,
2e2f2127-babf-3375-f17f-b7867d929cc0,2a9528c3-5ae1-dbad-aa29-60fda85894df,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2025-06-09,,,,
4f66a914-0563-5b30-4834-0d51a5c6c5ae,902f3465-0b57-0720-9cd8-758ba5a1c825,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2024-12-31,,,,
d147a0bf-2d7f-fe23-e29f-f19c29b50942,a590fd3c-ad6e-cc57-a520-c3d0fbcdbf5e,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2024-02-24,,,,
3016cecc-9b9a-3a55-aff7-45a064ea1dd3,54e38579-c0af-d193-f780-ef2f664d5922,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2025-04-15,2026-12-02,TKT-202606-78634,2025-10-14,ccf3a171-56dc-8907-ba6c-34ab6712303a
6d283989-1271-c873-24bd-e1a811c7bec9,1b1f2eb1-6e32-55a8-cbd5-cc86f73936e9,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2025-10-27,2026-11-29,TKT-202606-80329,2026-04-06,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
a52680b3-e8bc-d007-747c-76903ec8f48e,38d5101f-423c-ad9d-193e-478302b34254,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2025-08-17,2026-07-30,TKT-202606-25941,2026-01-22,310c0c00-3fa7-f104-1bf9-0e27dc96925e
b96c2da0-19a8-ec19-670a-858cf86b2e95,8ed8a80d-84cf-ee39-bf31-c29f82bbad84,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2025-02-25,,,,
c01d1c62-ba0d-3f1f-2325-85b486daf596,38958939-9342-a09f-b00a-c64c949cd8d4,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2026-06-05,,,,
1987e6d0-9a71-71aa-0304-92b3ced89c97,768b4f7e-6421-5e66-5fc6-4cd0721e8b1f,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2025-06-06,2026-08-26,TKT-202606-31195,2026-03-22,ccf3a171-56dc-8907-ba6c-34ab6712303a
1c2b498f-054d-a360-624d-347360bc6cbc,b0c07fcc-96ad-d4df-adf7-5924c5b8386b,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2025-03-08,2026-10-12,TKT-202606-80699,2026-06-11,7914c120-c8dc-d19f-3e35-11287900f7f9
d49cc547-c371-2e42-0378-25dad399956c,ff69723d-584f-c85b-2697-384d801e8690,ROLE-7394988f-847f-d9b4-e64d-1bcb702753a1,AWS-FinanceDataAccess,AWS,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2026-03-11,2026-11-18,TKT-202606-13376,2026-05-13,63f2ae24-fc3d-3348-008d-4127610461e3
21d67c73-0b32-8c23-ef47-0a44a4fcc79c,4ba17233-1ac3-bf31-7b96-e2d10649bcf6,ROLE-93829b43-922f-e15a-e1e3-db63ef7ddc76,SF-Contract-Manager,Salesforce,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-12-03,2026-08-06,TKT-202606-98393,2026-01-27,63f2ae24-fc3d-3348-008d-4127610461e3
44852295-1566-8483-c526-6dc83f936724,15fa9483-f633-cc2d-eba9-00e16a7d5d96,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2026-05-02,,,,
9981d28f-a09c-4325-f047-fbeb2483c458,baeb286b-f0d0-270f-d4d1-3d551db6b844,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-10-28,,,,
0267c983-f763-6b4d-cada-c12203748864,57d337d3-4fd8-0bbb-592c-11072444d301,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2025-07-27,,,,
8ad8c568-1b39-0777-caaa-4685f5266edf,8567c805-34f5-41c0-c8c5-eb2a7490adeb,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2025-06-28,,,,
da4bdf2d-56a0-b8b4-d179-2ee0bc731d47,18fdd2b9-79e5-c9aa-592a-35497ba109d0,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2024-04-01,,,,
23a49571-33cb-59ef-15c0-4765b51bd20f,73d39457-b25f-13df-b8d4-9848702ba49f,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2024-11-05,,,,
e473b0b0-9017-04a8-c279-d9137afd2923,0b705933-4cde-1b6b-1132-567c51a40d2a,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2025-10-17,,,,
4eb0c866-29c3-d598-d0c2-4f2171bf5c97,05c8234b-1d76-3a66-b5f5-9cb0cf685878,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2024-02-24,2026-08-05,TKT-202606-96976,2024-06-01,1825bc54-30be-b45f-6835-14f2ceb81f9d
3e6a41f1-278e-2f60-7a99-bd7654edfb70,1bff3142-a5e1-5b55-57d3-f4ddd963dc72,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2021-03-10,2026-11-22,TKT-202606-37076,2025-05-13,23e2fcb4-72d8-567d-894a-05e430b187ef
447809c0-b129-9cb7-8b24-8c7e0e4ddb72,ee0f65a8-2a13-1c1f-ccd0-15c1ad5900dd,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2021-08-17,2026-08-23,TKT-202606-36232,2024-02-18,680ac07a-2a93-5d62-3c83-5dc0d9441fa5
056de195-1f81-e097-8b2a-3730a0a2e9bd,84182d35-3e71-1433-bd90-b81afbe0e6b8,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-08-30,,,,
8b6daa25-1a52-1aa2-0b66-0bcdd32e4757,54bbbcf8-28fe-a761-8d49-fe3f2ca8f783,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-11-28,,,,
e2eed64b-82f4-7196-1a41-c57f4bf70dc6,76492e64-f55d-ce6d-6d26-8b378f5242d3,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2025-01-02,,,,
004f5362-244f-4ce3-6a50-18b5d623c671,a137f8e4-67b1-3040-cc39-b9253b5ae288,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2026-02-23,,,,
3a0761d9-0624-ebdf-396c-8f79e983c62e,a84554c3-a3f6-6c61-2fb7-0dab2f383b43,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-02-11,,,,
5a7284a2-25ba-7795-62a8-76d76d58bf63,bcc57be0-0779-250a-6544-e3136ea05d13,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-03-25,,,,
ebf3ef99-39d3-8f2b-496e-c0c9a7c5f960,7317591a-3283-daa4-e212-ab7c9d361cb6,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2023-09-14,,,,
afcfea4d-627e-91e1-af35-fbc0e1057ec8,0123a348-638a-bdf6-6df7-2cd3979aa051,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2023-02-08,,,,
e6d037c6-d2a2-0765-b700-7ce3e25c7f9c,47419b48-34ae-4abd-36fc-e0acb4698db3,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2021-05-04,,,,
fda2f9a0-2b68-38e3-7de7-f41a1cc6d08a,cbc72f1a-cf08-ea54-b429-9924c0986750,ROLE-a8e56e0c-20de-435d-2031-d750c40db9b4,AzureAD-Global-Admin,AzureAD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-02-06,,,,
f4dafcc8-1a0b-6310-397a-4dc81c31d9b9,ccac2fb5-1a0c-6c04-93cd-129110042d82,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2025-10-10,,,,
1387bcda-5b78-87ed-4824-faf3f4b28643,5da49cb9-2fdc-9992-8971-8eeadf3a098a,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2025-01-05,,,,
5c494d63-1e4c-3fdf-556e-fce49d9e4da2,1d2c2721-7522-0646-3273-75bf5373bf4d,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2023-05-30,,,,
15b5bc25-eb7c-d628-ecb9-48f7ec5eac70,7d4ed26e-dcd5-bfae-abb3-16a743299780,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2025-04-29,,,,
26aeaf29-9ac0-ee26-0b18-c73ce545281b,503b4078-a39c-9ec6-f746-4c02871854c1,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2024-12-02,,,,
55b85720-87cd-9444-6dba-97542d95d98d,647dc392-9c7e-b575-637d-dcd698d3148b,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-05-22,,,,
6cdcd3be-adef-5777-2e6d-f7e899802368,5a1baf0e-5911-96dc-1d3e-503a9645f0e4,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2022-12-25,,,,
afe9c3dc-aad2-6db6-e4a3-5a102674d1ff,2c2ac34b-9e0b-7b01-7536-59efd873dad9,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2023-12-10,,,,
49793220-d14b-c771-9ff0-287a4d334878,ccf4ffb0-b4bb-a73f-ac70-51d1d051267f,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2023-05-31,,,,
45665e79-1a9a-ab54-e01a-5b5e592fcdc6,97154633-9d4e-db71-eb2e-c80e4c255823,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2023-10-08,,,,
5e7e2813-a967-3fe1-7fce-e629ea8e55a5,502cf0ee-224a-66a6-ac0f-680115b24e1d,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-09-22,,,,
e830257d-cf8b-4eb2-43f1-5176eed15809,1df05d18-4e2d-6255-3d13-1a3d1e2c2e7d,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2023-06-23,,,,
c9f279a8-138c-f37a-cc76-864ab61831c5,243012da-b185-0eb8-5f90-fc872edc017e,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2023-01-09,,,,
fa61726a-eedf-4f78-dc99-4976008ec990,98af5cca-6b11-b7cb-6372-542482c56b21,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2024-04-12,,,,
2586dcd1-a7e6-0e4e-c71c-dac2260d76ca,6c4c450b-623a-d0fc-9326-7d25234b4562,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2025-10-15,,,,
725aa10d-63fe-557c-25d4-ec1951fc4c23,8991b01a-a2b0-3c4b-7c96-6b552f8d8ded,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2025-06-02,,,,
f9f15e65-c919-8c69-cbfe-68f0b8a9f704,ee4205ee-a52f-c3ec-eb4e-2281b184d1fc,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2023-04-03,,,,
1cf85164-113b-776e-d08c-e31e7a7a852e,2ab7b2ef-8e0e-c033-2c59-1da8fff96acf,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2023-06-17,,,,
ba098484-f5a7-620d-6d6d-91e193ed82c5,2fe5b140-23ea-7956-49f1-137d7d592e19,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2025-09-28,2026-08-30,TKT-202606-62478,2026-05-17,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc
52b3a0d1-1727-8924-2508-f357474a3674,9e91a71c-7374-ccbf-d78c-57d3508850d3,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-07-12,2026-08-19,TKT-202606-61567,2025-11-27,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3
c47d336f-2e8f-2f7f-20a6-2edffea95b73,f3abea0d-5be9-fdb3-dd92-dd7c0db977a9,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2026-01-23,2026-09-11,TKT-202606-88220,2026-03-29,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3
7e8450d7-51be-adc1-5a44-914362908017,31f3f0c0-22f3-f068-7c0f-549d02740f73,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2021-07-17,,,,
f90c9f84-b184-071c-7b35-b9f96c80423a,8fc3d7d3-f6bd-80c7-624a-2a50d0b1fde0,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2023-03-11,,,,
a2f87dea-cb22-eb8d-9a0b-d63d69f841b0,68bd075b-7eb6-581e-a72f-947d816462cb,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2021-12-22,,,,
f1abf7a0-cd59-1b8c-2362-7835555df8c6,b5cbe3f5-6a66-c184-7de1-bf5daf4847f0,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2021-10-18,,,,
62186d10-3ef3-d5be-ebee-4c80a7698b2d,2ad11fe8-7d1b-695e-71a0-449dd703262f,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-08-31,,,,
89eb56c1-7f42-1889-8ca1-7f756b2d470a,cbbed980-07e6-7cb0-90bd-e9001529e6f5,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2024-10-10,,,,
894539ec-8850-3e9d-7e1b-203488a5316f,085eb489-4ac6-6780-3874-9f3cc2d49b56,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2025-05-26,,,,
1567f88e-6276-ee87-3ae8-c8f8d2478bb2,49e64c22-89a0-b7eb-398f-569b465cc2cb,ROLE-9b49bd26-df57-c59a-8715-a10343dac043,AzureAD-Security-Reader,AzureAD,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2025-02-27,,,,
