action_id,incident_id,identity_id,canonical_id,action_type,recommended_action,priority,action_priority,affected_resource_id,estimated_risk_reduction,blast_radius_reduction,justification,estimated_effort,requires_approval,compliance_frameworks,status,generated_timestamp,llm_rationale
e4ffe994-bed5-40b0-9558-ccb130a4c194,,c6435300-68a5-1c68-632d-bb5e486bb6bf,c6435300-68a5-1c68-632d-bb5e486bb6bf,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,9.19,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
822156f6-3227-4d15-b187-48eca0b78b1e,,c64c9647-9ea7-017c-b89f-7039a107cc46,c64c9647-9ea7-017c-b89f-7039a107cc46,ENFORCE_MFA,ENFORCE_MFA,P2,high,,15.94,0.0,Identity holds 5 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
4d3363b5-a46c-4b81-8538-c60ab684b6ed,,c6a07656-c5c9-fb91-ff6e-f9ed7e4ce29f,c6a07656-c5c9-fb91-ff6e-f9ed7e4ce29f,ENFORCE_MFA,ENFORCE_MFA,P4,low,,40.74,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
07378db6-92ce-4d74-8690-41f98da85712,,c7332304-4822-3120-c4f9-eccd7630a8a7,c7332304-4822-3120-c4f9-eccd7630a8a7,ENFORCE_MFA,ENFORCE_MFA,P4,low,,42.26,0.0,Elevated identity hygiene failure across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
114ccbfd-f400-4546-b45f-7e3c240e4e05,,c80c2195-8b65-84ce-7acc-99705beec570,c80c2195-8b65-84ce-7acc-99705beec570,ENFORCE_MFA,ENFORCE_MFA,P4,low,,43.79,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
ea1a9bbc-9a8b-4635-9347-52617d1c8adf,,c8d0f9e5-9919-65ea-98d0-0c2c17d30f32,c8d0f9e5-9919-65ea-98d0-0c2c17d30f32,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.21,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ae23d383-58da-4dc2-ad53-fb7289449df3,,c9525185-81e0-3a5e-8b48-f49686abd4e7,c9525185-81e0-3a5e-8b48-f49686abd4e7,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.39,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
3256f175-6dbb-4c16-9b02-bb2fa23cdf9b,,c958e75e-21d5-3971-3367-49b52cf6bf75,c958e75e-21d5-3971-3367-49b52cf6bf75,ENFORCE_MFA,ENFORCE_MFA,P4,low,,28.15,0.0,Elevated identity hygiene failure across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
3c1a52f0-d357-4c9c-b82c-10f9d0f16735,32c2be55-53ae-45e5-b2f5-89d9c527d077,c9c23e69-d82c-7565-4bb9-07ec13c11754,c9c23e69-d82c-7565-4bb9-07ec13c11754,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-9a1de644-815e-f6d1-3b8f-aa1837f8a88b,40.65,44.78,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 39% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
177639d5-e93c-4ef6-a236-88ae26ffed5e,,c9ce44bd-7c3f-1add-da38-5db590eeb067,c9ce44bd-7c3f-1add-da38-5db590eeb067,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.68,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
f90d3f12-c133-4980-824a-d706222f3d48,,c9d6a63b-ca3c-6f5f-5bb5-c40c03cde2e3,c9d6a63b-ca3c-6f5f-5bb5-c40c03cde2e3,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,18.3,0.0,Elevated privilege misconfiguration across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
fd28f2b2-f64c-4a5b-a7fb-d298edb2da39,,c9e26074-4f16-39a0-0a17-991ea5769411,c9e26074-4f16-39a0-0a17-991ea5769411,ENFORCE_MFA,ENFORCE_MFA,P4,low,,18.53,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
b3bb4c16-ee9b-4cc5-9005-2a6caf2fed97,,cb371d97-cdcc-2d6a-1a16-998c7648776e,cb371d97-cdcc-2d6a-1a16-998c7648776e,ENFORCE_MFA,ENFORCE_MFA,P4,low,,30.07,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0263c31c-aa4c-4fec-8510-bcd9cb1ecd0b,,cb6ad0c7-a235-6dd4-1355-08d073b5bad5,cb6ad0c7-a235-6dd4-1355-08d073b5bad5,ENFORCE_MFA,ENFORCE_MFA,P4,low,,22.82,0.0,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
fd65005f-8c2d-4a89-9fca-825ea137347a,b68bd4ec-5bd3-4873-a2eb-5da42177a657,cb881c32-cbb0-2a8b-d908-a121d1a7ba20,cb881c32-cbb0-2a8b-d908-a121d1a7ba20,ENFORCE_MFA,ENFORCE_MFA,P2,high,,23.06,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=0.96. Access was not revoked on schedule. Detection involved both ML anomaly scoring and a deterministic IAM rule.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
a71f0b68-796a-4092-9790-e490fcfa7da3,,cbb18c79-1036-708d-d9a0-90075bb47c18,cbb18c79-1036-708d-d9a0-90075bb47c18,ENFORCE_MFA,ENFORCE_MFA,P4,low,,22.39,0.0,Elevated identity hygiene failure across 5 platform(s) with 10 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
84439845-a556-47da-b2d6-18dc6b409e62,,cc152a1b-e278-9642-a484-e035330faaa3,cc152a1b-e278-9642-a484-e035330faaa3,ENFORCE_MFA,ENFORCE_MFA,P4,low,,40.01,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
0807176b-80d8-4c29-a497-f6f3547584b5,,ccac2fb5-1a0c-6c04-93cd-129110042d82,ccac2fb5-1a0c-6c04-93cd-129110042d82,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,11.01,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ed4928f3-7ab2-4f8b-b5c5-c4c53860277d,,cd98f9e2-8d88-8beb-090d-9655db842660,cd98f9e2-8d88-8beb-090d-9655db842660,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,12.07,0.0,Elevated behavioural anomaly across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
fb3eb186-d174-46dc-adff-2d6940dc1f66,,ce777f00-ecf2-7e76-8519-7ff4006ed6e3,ce777f00-ecf2-7e76-8519-7ff4006ed6e3,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.84,0.0,Identity holds 28 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 21% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
2e6551fb-6684-48ca-9cfb-9f3d30fbdde5,,cf03f0c8-0eff-d5bd-47eb-340dc74e48ff,cf03f0c8-0eff-d5bd-47eb-340dc74e48ff,ENFORCE_MFA,ENFORCE_MFA,P4,low,,38.7,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
197c2c45-9b66-41dd-a496-56b214f4dce5,,cf0e6d2b-315c-167a-45d8-a6ad77d0359e,cf0e6d2b-315c-167a-45d8-a6ad77d0359e,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.64,0.0,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 22% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
877861e3-dc67-48a1-b3c8-e9a94a585e04,,cf2e3296-7184-b713-a55f-65b7e709fba6,cf2e3296-7184-b713-a55f-65b7e709fba6,ENFORCE_MFA,ENFORCE_MFA,P4,low,,41.33,0.0,Elevated identity hygiene failure across 1 platform(s) with 1 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
c2834a2f-9284-47d1-8158-7df8760e81eb,,cf767343-fced-f994-d631-c383303014d0,cf767343-fced-f994-d631-c383303014d0,ENFORCE_MFA,ENFORCE_MFA,P4,low,,43.04,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
716bfcca-2a27-4341-9ab0-39b6f5099054,,cf89569d-e550-d736-0780-6e713811b519,cf89569d-e550-d736-0780-6e713811b519,ENFORCE_MFA,ENFORCE_MFA,P4,low,,30.03,0.0,Elevated identity hygiene failure across 1 platform(s) with 0 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f5989cd6-24eb-4071-a3d1-207e67f98166,,d038e153-c601-818b-61fa-01ba231ae7c7,d038e153-c601-818b-61fa-01ba231ae7c7,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,5.25,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
0ac0e831-73c0-4a35-8194-f844caaf9436,275d11b9-f7a6-4471-a4ba-bd43b16a5b46,d0725b5c-a281-4044-6f96-288295d82980,d0725b5c-a281-4044-6f96-288295d82980,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,9.76,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection involved both ML anomaly scoring and a deterministic IAM rule.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
136e930d-5ac3-474b-b185-ca3889f7a8fa,,d1682e09-f1f7-d904-1307-5157d8c128e7,d1682e09-f1f7-d904-1307-5157d8c128e7,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,15.98,0.0,Identity holds 8 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
b475f536-c60f-43f9-99ff-8be975bb8641,,d52721e7-19bc-143e-fb02-bebb48729a4d,d52721e7-19bc-143e-fb02-bebb48729a4d,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.88,0.0,Identity holds 24 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 25% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
a88a0353-1d26-4a5b-bc79-01f02fa377f8,,d5f25073-f414-02b1-e442-9ebbda7b9095,d5f25073-f414-02b1-e442-9ebbda7b9095,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.12,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ccc28010-cf13-4b52-95f8-c062820913e1,,d6d7b3b8-3309-4d35-3f4d-f561f319c125,d6d7b3b8-3309-4d35-3f4d-f561f319c125,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,10.38,0.0,Elevated behavioural anomaly across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
b045f9e1-ee9d-4cd7-a97e-05fcad9ecc86,2cc62635-3d49-42c5-bbb3-20661e28781f,d72b6108-2a40-5f12-b963-f37f67814c1f,d72b6108-2a40-5f12-b963-f37f67814c1f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,7.71,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection involved both ML anomaly scoring and a deterministic IAM rule.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
548217a8-5a6e-40c5-9a35-1b1eef4844bd,,d7c4fe9c-e1e0-fffc-98f6-fd7f7eb162f1,d7c4fe9c-e1e0-fffc-98f6-fd7f7eb162f1,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,17.74,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
4ce66541-c7dc-4817-8465-45fe55276217,,d8d994b8-d90f-74e9-06dd-f6cab0c30a59,d8d994b8-d90f-74e9-06dd-f6cab0c30a59,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,13.75,0.0,Elevated privilege misconfiguration across 3 platform(s) with 6 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
aea7337a-a60e-42b2-a45b-25b18fce32fd,,d8dff535-c62d-baea-de70-bd3000a21367,d8dff535-c62d-baea-de70-bd3000a21367,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,15.02,0.0,Elevated privilege misconfiguration across 3 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
eadfec51-824e-4015-9601-3d5f1ef9483f,,d8e7012f-3968-1c81-7b70-c3b8a81fdec3,d8e7012f-3968-1c81-7b70-c3b8a81fdec3,ENFORCE_MFA,ENFORCE_MFA,P4,low,,31.6,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
d260fe84-effc-44c6-980f-885f570ee326,,d8e70aeb-e7b3-3085-178b-e96820f87ba2,d8e70aeb-e7b3-3085-178b-e96820f87ba2,ENFORCE_MFA,ENFORCE_MFA,P4,low,,42.05,0.0,Elevated identity hygiene failure across 1 platform(s) with 3 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
66aac5e4-e7d7-4d7a-96b0-86de2f22c9fc,,d9750f00-d5ab-a8ae-9112-fbc03d8f95f4,d9750f00-d5ab-a8ae-9112-fbc03d8f95f4,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-b74d0fb1-32e7-0629-8fad-c1a606cb0fb3,48.46,58.21,Identity holds 23 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 43% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
25e61fac-84c5-4ce7-8856-de9b4ee70c70,,da3c45ca-43d7-8f2b-769d-e1e34eed4124,da3c45ca-43d7-8f2b-769d-e1e34eed4124,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,14.76,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 0% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
ce5dac95-fb6f-46ca-8c34-06b6cbcca91f,,dabac50d-ca3d-d859-c5ce-099c46b82659,dabac50d-ca3d-d859-c5ce-099c46b82659,ENFORCE_MFA,ENFORCE_MFA,P4,low,,27.79,0.0,Elevated identity hygiene failure across 4 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
f554df98-33f3-4515-8965-ef9e3c7f9527,,dabf984e-53ff-8461-2a1f-1b61265cb9d9,dabf984e-53ff-8461-2a1f-1b61265cb9d9,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,9.85,0.0,Elevated behavioural anomaly across 2 platform(s) with 4 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
497c8ceb-95ff-46d8-96ff-de80834f4437,,db20a56e-dc81-5fe7-ceda-8bbb71710434,db20a56e-dc81-5fe7-ceda-8bbb71710434,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,12.81,0.0,Identity holds 25 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 40% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
5e9f4abc-f093-404c-9c8b-5c4fd7481f7a,774335fd-b927-42a0-b88f-d384d1c075fc,dbd30aec-0b46-1173-00a8-547382425912,dbd30aec-0b46-1173-00a8-547382425912,REVOKE_ROLE,REVOKE_ROLE,P2,high,RES-aefcfad8-efc8-9849-b3aa-7efe4458a885,30.67,31.25,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 42% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
527b04f7-a807-435c-9f94-58981468b15a,,dd83ad03-7066-e289-1644-84a0d1151fff,dd83ad03-7066-e289-1644-84a0d1151fff,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P3,medium,,13.39,0.0,Identity holds 12 ADMIN/FULL_CONTROL privileges across 4 resource platform(s); 33% are provisioned but unused — classic over-provisioning.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
58151160-b5fb-4644-891e-a469933d1716,ace7c952-78da-419b-997b-b3c61457572d,de9e3757-5260-001e-eecf-67d2749176f4,de9e3757-5260-001e-eecf-67d2749176f4,REVOKE_ROLE,REVOKE_ROLE,P1,urgent,RES-9a1de644-815e-f6d1-3b8f-aa1837f8a88b,57.85,75.0,Identity holds 21 ADMIN/FULL_CONTROL privileges across 3 resource platform(s); 67% are provisioned but unused — classic over-provisioning.,moderate,True,"[""NIST-AC-6"", ""NIST-AC-6(1)"", ""CIS-5.4"", ""CIS-6.8"", ""ISO-A.9.2.2"", ""ISO-A.9.2.5"", ""SOX-ITGC-AC""]",RECOMMENDED,2026-06-21 14:36:33,
7fd5fb24-98b7-4c76-804c-ad578037d22f,,df7d0dd7-236e-1608-9acb-394acd1f5318,df7d0dd7-236e-1608-9acb-394acd1f5318,ENFORCE_MFA,ENFORCE_MFA,P2,high,,16.89,0.0,Identity has an offboarding record with compliance_status=NON_COMPLIANT and offboarding_gap_score=1.00. Access was not revoked on schedule. Detection was triggered by a deterministic IAM governance rule (not an ML model).,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
8d1067a0-5b4e-464a-999f-7c28cbef40bc,,df9b141e-c7f7-bda1-bff1-5840207e863f,df9b141e-c7f7-bda1-bff1-5840207e863f,REQUIRE_RECERTIFICATION,REQUIRE_RECERTIFICATION,P4,low,,14.2,0.0,Elevated privilege misconfiguration across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-AC-2(9)"", ""NIST-AC-5"", ""CIS-5.1"", ""CIS-6.1"", ""ISO-A.9.2.5"", ""SOC2-CC6.3""]",RECOMMENDED,2026-06-21 14:36:33,
84ab3ec7-5b38-48cd-8cdd-e6528fe14e3d,,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,e0ccedc5-f05d-b76e-1a84-a51aa9d3d7c7,ENFORCE_MFA,ENFORCE_MFA,P4,low,,27.95,0.0,Elevated identity hygiene failure across 3 platform(s) with 7 effective privileges.,quick,False,"[""NIST-IA-2"", ""NIST-IA-2(1)"", ""NIST-IA-2(2)"", ""CIS-6.3"", ""ISO-A.9.4.2"", ""SOC2-CC6.1""]",RECOMMENDED,2026-06-21 14:36:33,
