privilege_id,identity_id,resource_id,resource_name,resource_type,resource_criticality,platform,privilege_level,grant_path,is_excessive,is_dormant,last_used,computed_date
a61c6108-e3c7-4b63-9fe5-a81a6c905f1b,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-06,2026-06-21 14:36:28
2c5ba36a-34c6-4687-a510-1d543ff6d65e,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-05,2026-06-21 14:36:28
5739f3c7-30db-413e-8cac-53a2d20d04d7,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,True,2026-02-01,2026-06-21 14:36:28
c2fcfcd1-c92a-4dd3-8a33-b609b351e1e9,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,True,2025-07-19,2026-06-21 14:36:28
85307173-ef69-4f47-aade-95ba9e173f95,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,WRITE,ROLE:SF-Standard-User,False,True,2026-02-04,2026-06-21 14:36:28
19a18c46-307d-494c-8c72-2c1764a3bdaa,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-ab9099a4-35a2-40ae-5af3-05535ec42e08,sf-opportunities,APPLICATION,MEDIUM,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-04-20,2026-06-21 14:36:28
25c05482-049a-478c-ad35-79a499bec525,ea98fef8-d0d7-5e37-3bf2-025f4a0d2b73,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,WRITE,ROLE:SF-Standard-User,False,True,2026-02-28,2026-06-21 14:36:28
31b9bd24-697b-4a05-9740-c302e3f7c537,8570b59f-a903-ae67-fc56-8b5324acb722,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-21,2026-06-21 14:36:28
69348a3c-fc17-492d-9c71-9a3b4818820a,8570b59f-a903-ae67-fc56-8b5324acb722,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,True,2025-10-13,2026-06-21 14:36:28
2c79b410-7ed0-4a30-b11d-44f3afeacc30,8570b59f-a903-ae67-fc56-8b5324acb722,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-03-25,2026-06-21 14:36:28
f9c7d7e3-543a-4e69-8b4c-15ee588ff4f7,8570b59f-a903-ae67-fc56-8b5324acb722,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,False,2026-06-19,2026-06-21 14:36:28
76dba8b7-e849-459e-b968-4157715fa1ef,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,True,2025-07-01,2026-06-21 14:36:28
57910bcb-c6ad-4835-b365-a7323e53eaf3,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-05,2026-06-21 14:36:28
0fa1cfef-7b88-4345-950e-243fdbcd5850,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,True,2026-03-05,2026-06-21 14:36:28
97e53bd5-08c5-45ce-bcc4-6e8e87c64a78,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,True,True,,2026-06-21 14:36:28
05667112-003d-4695-9e6a-7326eb87c281,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-06-06,2026-06-21 14:36:28
cb144595-f63a-4664-9100-44d96b995b4c,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-ab9099a4-35a2-40ae-5af3-05535ec42e08,sf-opportunities,APPLICATION,MEDIUM,Salesforce,WRITE,ROLE:SF-Standard-User,False,True,2026-01-11,2026-06-21 14:36:28
bd4d65d0-a751-457f-99af-a19682559818,97777f10-f2d2-393f-8e85-140d0f9aeb70,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,WRITE,ROLE:SF-Standard-User,False,True,2026-02-23,2026-06-21 14:36:28
8813eed2-d639-49b9-902f-367fbee2ef33,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-11,2026-06-21 14:36:28
5c880db8-c0d5-4552-a438-e32c0979f49a,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-10,2026-06-21 14:36:28
304b122b-fb30-4cf7-8524-49b564eb1686,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,True,2026-01-20,2026-06-21 14:36:28
8b7165fe-248c-4a13-8196-dbddd314eba0,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,False,2026-04-19,2026-06-21 14:36:28
eefe91de-8570-46ca-91ac-183d3bd01ed6,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,True,2026-02-24,2026-06-21 14:36:28
d7d30607-c3cc-4515-bfbf-88298c06863e,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
cda7f2ea-9bbd-47cc-8e77-9f2cd05e44c4,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-6b65a6a4-8b81-48f6-b38a-088ca65ed389,dev-rds-engineering,DATABASE,MEDIUM,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
46c9f67c-5ea1-4ba3-a235-f3b82d3f6fa8,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-47378190-96da-1dac-72ff-5d2a386ecbe0,prod-ec2-webserver,COMPUTE,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
d57186d8-f03d-4975-a6d8-6aceb3cbc86f,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-c241330b-01a9-e71f-de8a-774bcf36d58b,prod-ec2-appserver,COMPUTE,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,False,2026-04-25,2026-06-21 14:36:28
a7153177-56de-4b8f-94b1-aa95b2ae1c64,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-6c307511-b2b9-437a-28df-6ec4ce4a2bbd,dev-ec2-sandbox,COMPUTE,LOW,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,False,2026-04-26,2026-06-21 14:36:28
ef9505fa-4a54-47b7-b27a-595a4bf5cfad,61935990-abdd-1a8f-a4b0-5c89f10bce9c,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,False,2026-05-04,2026-06-21 14:36:28
f92323d3-cb43-4008-a9bc-9925fe1bfef8,39b02e2a-d96e-684f-3db0-174e7938878a,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,ADMIN,ROLE:AD-Account-Operators,False,False,2026-05-24,2026-06-21 14:36:28
a8340762-d47e-45af-a58a-37305003789e,39b02e2a-d96e-684f-3db0-174e7938878a,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,True,2026-02-26,2026-06-21 14:36:28
5cb5fb4b-0397-48b9-8f8c-0bd541620720,39b02e2a-d96e-684f-3db0-174e7938878a,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,True,2026-01-13,2026-06-21 14:36:28
efc34b67-02cf-40ef-b8a1-647d06d5c373,39b02e2a-d96e-684f-3db0-174e7938878a,RES-451b4cf3-6123-fdf7-7656-af7229d4beef,okta-provisioning-api,API,HIGH,Okta,ADMIN,ROLE:Okta-Org-Admin,False,False,2026-04-19,2026-06-21 14:36:28
35fc5bfd-d8c2-42b5-8697-f79da573a2e3,39b02e2a-d96e-684f-3db0-174e7938878a,RES-b02b61c4-a3d7-0628-ece6-6fa2fd5166e6,okta-audit-logs-api,API,MEDIUM,Okta,ADMIN,ROLE:Okta-Org-Admin,False,False,2026-05-25,2026-06-21 14:36:28
32f4a290-e6a1-4a2c-8ab8-9182c55b40cc,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-16,2026-06-21 14:36:28
6c1d3150-2c05-4612-ae4a-85b64ac9db41,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,True,2025-09-22,2026-06-21 14:36:28
0c2242b6-1572-4e99-a24b-ebcac066d858,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-17,2026-06-21 14:36:28
78e5adbf-7053-4905-a1de-cfbe01693d68,6aa0426d-f7c0-d5f7-69a5-3b4f8ff8869d,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,True,2025-08-16,2026-06-21 14:36:28
603ebef6-d2a6-48e6-b481-f17c38143459,548c1d84-340d-e049-4147-65063e2bf9c9,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-03-30,2026-06-21 14:36:28
4c202ff6-d750-45dd-aa19-1b7a2dbcbc32,548c1d84-340d-e049-4147-65063e2bf9c9,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-02,2026-06-21 14:36:28
62ba93b3-d1d9-42d7-ab27-25cd63bb6fb1,548c1d84-340d-e049-4147-65063e2bf9c9,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-11,2026-06-21 14:36:28
2085817a-0ee1-4d35-8867-a4c27d13d5f5,548c1d84-340d-e049-4147-65063e2bf9c9,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,False,2026-04-10,2026-06-21 14:36:28
8621aec6-1afb-4494-a75b-72c171841805,0d31812e-30c3-6756-d453-f867b97e6224,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-04-03,2026-06-21 14:36:28
e01140c1-6a93-4cc7-8963-5b6c193e2463,0d31812e-30c3-6756-d453-f867b97e6224,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2025-08-15,2026-06-21 14:36:28
f4b2a796-cdbf-42c7-a664-69cba9032047,0d31812e-30c3-6756-d453-f867b97e6224,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,True,2026-03-09,2026-06-21 14:36:28
d406907d-3f5d-4698-b11a-5f1865baebfe,0d31812e-30c3-6756-d453-f867b97e6224,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,FULL_CONTROL,ROLE:AD-Domain-Admins,False,False,2026-04-29,2026-06-21 14:36:28
6f4b8aeb-727b-4940-83eb-a7dd000f9832,0d31812e-30c3-6756-d453-f867b97e6224,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,True,2026-01-05,2026-06-21 14:36:28
34b63f93-f159-411e-8e40-bf839328835d,0d31812e-30c3-6756-d453-f867b97e6224,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,False,2026-06-03,2026-06-21 14:36:28
4f5c656f-e245-4374-9362-90a407ad6550,0d31812e-30c3-6756-d453-f867b97e6224,RES-4b0dbb41-8d52-88f1-142c-3fe860e7a113,azure-keyvault-prod,SECRET,CRITICAL,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,False,2026-05-10,2026-06-21 14:36:28
2f6dbc29-df2d-40c5-9e0a-ebb060f86dd2,0d31812e-30c3-6756-d453-f867b97e6224,RES-e2acf72f-9e57-4f7a-a0ee-89aed453dd32,azure-sql-crm,DATABASE,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,False,2026-05-17,2026-06-21 14:36:28
003c00ba-4b03-4825-a8e5-0ee9689139ac,0d31812e-30c3-6756-d453-f867b97e6224,RES-3139d32c-93cd-59bf-5c94-1cf0dc98d2c1,azure-api-mgmt-gateway,API,HIGH,AzureAD,FULL_CONTROL,ROLE:AzureAD-Global-Admin,False,True,2026-03-01,2026-06-21 14:36:28
4c083a81-0878-49da-859b-953da3e44ef4,0d31812e-30c3-6756-d453-f867b97e6224,RES-bdd640fb-0667-1ad1-1c80-317fa3b1799d,prod-s3-finance,S3_BUCKET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
006daffe-ffb1-41f3-9424-5e0ce828081b,0d31812e-30c3-6756-d453-f867b97e6224,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2026-01-22,2026-06-21 14:36:28
eeefbcdb-eccd-4c38-a790-7bff1b9cf40e,0d31812e-30c3-6756-d453-f867b97e6224,RES-bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,prod-s3-hr,S3_BUCKET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
c135a196-c4c2-462f-9af5-3c4c7cb3842d,0d31812e-30c3-6756-d453-f867b97e6224,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
78ce40eb-6bf8-4100-ba07-01bfb45bf621,0d31812e-30c3-6756-d453-f867b97e6224,RES-17fc695a-07a0-ca6e-0822-e8f36c031199,backup-s3-all,S3_BUCKET,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-08-14,2026-06-21 14:36:28
3ecab7d1-28d0-46e8-bd48-a18919ba4cf8,0d31812e-30c3-6756-d453-f867b97e6224,RES-9a1de644-815e-f6d1-3b8f-aa1837f8a88b,prod-rds-finance,DATABASE,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-12-24,2026-06-21 14:36:28
01007d7d-be5f-4da9-89d7-229d4686ee1b,0d31812e-30c3-6756-d453-f867b97e6224,RES-b74d0fb1-32e7-0629-8fad-c1a606cb0fb3,prod-rds-customers,DATABASE,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-10-11,2026-06-21 14:36:28
02eb72cf-38c3-48e5-855c-9692c250335b,0d31812e-30c3-6756-d453-f867b97e6224,RES-6b65a6a4-8b81-48f6-b38a-088ca65ed389,dev-rds-engineering,DATABASE,MEDIUM,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,False,2026-04-03,2026-06-21 14:36:28
84432e81-40a1-4f42-b75c-3776841e0c0c,0d31812e-30c3-6756-d453-f867b97e6224,RES-47378190-96da-1dac-72ff-5d2a386ecbe0,prod-ec2-webserver,COMPUTE,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,False,2026-06-11,2026-06-21 14:36:28
f65700d1-d9da-46c4-89f9-6e049c1b8f15,0d31812e-30c3-6756-d453-f867b97e6224,RES-c241330b-01a9-e71f-de8a-774bcf36d58b,prod-ec2-appserver,COMPUTE,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,True,2025-12-14,2026-06-21 14:36:28
721de856-62a7-405d-8ecd-39718c99ef2f,0d31812e-30c3-6756-d453-f867b97e6224,RES-6c307511-b2b9-437a-28df-6ec4ce4a2bbd,dev-ec2-sandbox,COMPUTE,LOW,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
6c9c9458-7953-4445-a77c-d70343308546,0d31812e-30c3-6756-d453-f867b97e6224,RES-371ecd7b-27cd-8130-4722-9389571aa876,aws-secrets-prod-keys,SECRET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
286d9793-2557-4fcb-966f-816c19668738,0d31812e-30c3-6756-d453-f867b97e6224,RES-1a2a73ed-562b-0f79-c374-59eef50bea63,aws-secrets-api-tokens,SECRET,CRITICAL,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,False,2026-05-23,2026-06-21 14:36:28
1daa821a-f5fb-4be2-a69f-0d45aaff4819,0d31812e-30c3-6756-d453-f867b97e6224,RES-5be6128e-18c2-6797-6142-ea7d17be3111,aws-api-finance,API,HIGH,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,False,False,2026-05-16,2026-06-21 14:36:28
27052823-a968-457e-babd-31ce09da5f40,0d31812e-30c3-6756-d453-f867b97e6224,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,FULL_CONTROL,ROLE:AWS-AdministratorAccess,True,True,,2026-06-21 14:36:28
79fccdfd-4771-4fe1-a221-13eec5bffa2e,0d31812e-30c3-6756-d453-f867b97e6224,RES-3eabedcb-baa8-0dd4-88bd-64072bcfbe01,okta-saml-integration,API,CRITICAL,Okta,FULL_CONTROL,ROLE:Okta-Super-Admin,False,False,2026-06-04,2026-06-21 14:36:28
4e5acfb6-f9aa-4f6a-9a7a-b44a9c411ae8,0d31812e-30c3-6756-d453-f867b97e6224,RES-451b4cf3-6123-fdf7-7656-af7229d4beef,okta-provisioning-api,API,HIGH,Okta,FULL_CONTROL,ROLE:Okta-Super-Admin,False,False,2026-05-31,2026-06-21 14:36:28
da6f8b9f-18e4-44c0-aa1f-2816335baac8,0d31812e-30c3-6756-d453-f867b97e6224,RES-b02b61c4-a3d7-0628-ece6-6fa2fd5166e6,okta-audit-logs-api,API,MEDIUM,Okta,FULL_CONTROL,ROLE:Okta-Super-Admin,False,True,2026-02-27,2026-06-21 14:36:28
a2f0e6b2-7b00-44f9-a7c0-f460163237ad,378e6510-8f10-d33e-abe4-2e7db96c1163,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,True,2025-09-29,2026-06-21 14:36:28
81e1cc4d-3c1c-4fbf-a7bb-447bb138275a,378e6510-8f10-d33e-abe4-2e7db96c1163,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-01,2026-06-21 14:36:28
46500e49-ace0-4288-817a-87f9989d687f,378e6510-8f10-d33e-abe4-2e7db96c1163,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-06-17,2026-06-21 14:36:28
d0aa4cd8-6ff1-4473-ab40-e0c0faf7ca0a,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-a9488d99-0bbb-2599-11ce-5dd2b45ed1f0,ad-fileserver-finance,APPLICATION,HIGH,AD,READ,ROLE:AD-Standard-User,False,False,2026-05-06,2026-06-21 14:36:28
c29ee43a-b4ad-4a89-8b17-f2db6d353de9,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-ddd1dfb2-3b98-2ef8-daf6-1a26146d3f31,ad-fileserver-engineering,APPLICATION,MEDIUM,AD,READ,ROLE:AD-Standard-User,True,True,,2026-06-21 14:36:28
194e9ce4-a8c9-45df-826b-a8eb6f095de0,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-7412b293-4729-4739-614f-f3d719db3ad0,ad-print-server,APPLICATION,LOW,AD,READ,ROLE:AD-Standard-User,False,False,2026-04-08,2026-06-21 14:36:28
46ba4bf9-d4a5-4f1e-b6a6-09298dcc7ca6,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,WRITE,ROLE:AzureAD-Standard-User,False,True,2026-02-06,2026-06-21 14:36:28
d2b8a6b6-be8c-4f40-95ae-8100d21ae785,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-29a3b2e9-5d65-a441-d588-42dea2bc372f,sf-accounts-data,APPLICATION,HIGH,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-06-06,2026-06-21 14:36:28
f673d11a-66c3-41d3-b425-ef753c84f49d,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-ab9099a4-35a2-40ae-5af3-05535ec42e08,sf-opportunities,APPLICATION,MEDIUM,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-05-09,2026-06-21 14:36:28
236ec72f-7ecf-4f96-8ad0-57502e775a62,e8b3d763-f4ff-3f3a-4d9d-baeb553d2625,RES-a28defe3-9bf0-0273-1247-6f57a5e5a5ab,sf-campaigns,APPLICATION,LOW,Salesforce,WRITE,ROLE:SF-Standard-User,False,False,2026-04-09,2026-06-21 14:36:28
4b5587a4-06e4-47ab-ba55-c0bc328cc712,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-fc377a4c-4a15-544d-c5e7-ce8a3a578a8e,ad-dc-primary,COMPUTE,CRITICAL,AD,ADMIN,ROLE:AD-Account-Operators,False,True,2026-03-15,2026-06-21 14:36:28
5ddc178b-5959-4dc6-8701-24700c8092c7,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-ec1b8ca1-f91e-1d4c-1ff4-9b7889463e85,azure-sharepoint-hr,APPLICATION,CRITICAL,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,True,2026-02-10,2026-06-21 14:36:28
1eb224c6-b1ca-4308-bb4b-042cfa1661a5,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-759cde66-bacf-b3d0-0b1f-9163ce9ff57f,azure-sharepoint-finance,APPLICATION,HIGH,AzureAD,ADMIN,ROLE:AzureAD-User-Admin,False,False,2026-04-06,2026-06-21 14:36:28
39b69dab-206e-4aa2-a65a-e31601dd263a,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-23b8c1e9-3924-56de-3eb1-3b9046685257,prod-s3-engineering,S3_BUCKET,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,True,2025-09-17,2026-06-21 14:36:28
2f0da9d8-3a0f-4965-830d-65101be404b7,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-972a8469-1641-9f82-8b9d-2434e465e150,dev-s3-sandbox,S3_BUCKET,LOW,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
6adb38a6-5e59-4b84-bda6-83549ae22cdf,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-6b65a6a4-8b81-48f6-b38a-088ca65ed389,dev-rds-engineering,DATABASE,MEDIUM,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,False,2026-05-20,2026-06-21 14:36:28
85f7ce87-1f2a-4a90-b476-d2f5ed2a2c81,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-47378190-96da-1dac-72ff-5d2a386ecbe0,prod-ec2-webserver,COMPUTE,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,True,2026-03-16,2026-06-21 14:36:28
9a86d436-9738-4c7d-96d6-319804cde1fb,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-c241330b-01a9-e71f-de8a-774bcf36d58b,prod-ec2-appserver,COMPUTE,HIGH,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
a7a32677-1327-4085-b6fd-02c714d20bed,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-6c307511-b2b9-437a-28df-6ec4ce4a2bbd,dev-ec2-sandbox,COMPUTE,LOW,AWS,WRITE,ROLE:AWS-PowerUserAccess,False,False,2026-05-24,2026-06-21 14:36:28
8910b29a-7bc7-4c46-9424-08f154390ece,b42a2d93-9aba-0f15-b214-90623e1a963e,RES-43b7a3a6-9a8d-ca03-580d-7b71d8f56413,aws-api-users,API,MEDIUM,AWS,WRITE,ROLE:AWS-PowerUserAccess,True,True,,2026-06-21 14:36:28
